conc0,conc6,conc9,conc15,conc20,conc30,conc40,conc60,all_solute_uptake
66.7535644137931,68.3512204137931,70.22664827586206,72.62073006896551,72.98275282758621,71.73580979310346,70.55856724137931,70.15306206896551,0.1867287
62.98011841379311,68.98313682758621,72.46842186206896,75.28147572413793,74.02957668965517,71.17074234482759,70.03559206896551,70.08415862068966,0.18359559999999997
66.2005151724138,69.71977379310346,72.19334834482758,74.37316813793103,73.75185227586208,71.38520855172415,70.278232,70.17088275862068,0.18010659999999998
69.19782579310345,70.45434124137931,71.85564268965517,73.40246537931034,73.20205337931034,71.60658179310344,70.49950255172413,70.18064827586208,0.17668050000000002
70.46993544827586,70.8239484137931,71.94346551724139,73.06934744827586,73.00825544827586,71.76282675862069,70.72640710344827,70.19621379310344,0.17349610000000001
71.12235296551725,71.19689737931036,72.03613151724137,72.81195310344827,72.82013889655173,71.85413531034483,70.88764882758622,70.21697931034484,0.17041839999999997
71.49964579310345,71.71334703448277,72.62161503448277,73.32688331034484,73.0556631724138,71.81058262068966,70.7743884137931,70.17237931034484,0.1675753
71.53137365517242,72.302104,73.35005903448275,73.98481310344829,73.43404234482759,71.63082565517242,70.5247511724138,70.20134482758621,0.1648715
71.356758,73.24255779310346,74.4997471724138,75.06385724137931,73.60647186206897,71.31505627586208,70.34835351724138,70.23371034482759,0.16229640000000004
68.45288579310345,74.2549475862069,76.62706048275862,76.98156331034482,73.78155268965519,70.65388372413793,70.17545282758621,70.19931034482758,0.15991479999999994
70.18067786206896,74.43288193103449,76.38551662068966,76.46088441379311,73.61066965517242,70.76265172413792,70.2143055862069,70.23727586206897,0.15727660000000002
72.66140868965518,74.33402593103449,75.310612,75.31594910344829,73.37233613793104,71.15207834482759,70.25548965517241,70.20787586206897,0.15456630000000005
73.81870620689656,74.37699972413793,75.07391131034484,74.87043062068966,73.20599820689655,71.1953343448276,70.36797055172414,70.25024137931035,0.15204959999999998
74.35088979310345,74.49116689655172,74.90952910344828,74.6355631724138,73.11089834482759,71.30947448275862,70.41284586206896,70.22464137931036,0.1496273999999999
74.53584931034483,74.67652744827588,75.09500393103448,74.82124689655173,73.22705075862069,71.35637586206897,70.4596639310345,70.20104137931035,0.1474720999999999
74.3048035862069,75.07212634482758,75.76845310344827,75.35607586206896,73.55294041379311,71.33469544827587,70.36835668965517,70.24860689655173,0.1454566
73.72800855172414,75.81626593103448,76.7218624137931,76.23967462068966,73.60239986206898,71.03619365517241,70.20924958620691,70.22780689655173,0.1435180000000001
71.20561579310345,77.04873379310344,78.9272687586207,77.88883986206896,73.65242744827586,70.46106234482758,70.19021055172415,70.20820689655173,0.1417282
71.11840013793103,76.96027448275863,78.69932303448276,77.73063462068966,73.63405765517241,70.44321917241379,70.24188551724139,70.25937241379312,0.16644449999999994
73.95151668965518,76.24741241379311,77.0827531724138,76.46147213793103,73.82561448275862,71.05220524137933,70.22517779310346,70.24217241379311,0.16446379999999994
74.69926103448276,75.74441737931033,76.23225503448276,75.88891062068966,73.94820579310345,71.38398620689655,70.3481495862069,70.22577241379311,0.16259350000000006
74.89251606896552,75.52044055172415,75.93851048275862,75.52587379310346,74.14108827586207,71.7163427586207,70.47248131034485,70.27973793103448,0.16086079999999997
75.01698993103447,75.57529627586206,75.99331903448277,75.65010096551724,74.19585034482759,71.77149420689655,70.45810489655173,70.26513793103447,0.15915030000000008
75.14183248275862,76.25566868965517,76.7431847586207,76.26102896551724,74.18221503448277,71.47989944827587,70.37476296551723,70.25113793103448,0.15752709999999998
74.43466455172414,76.79792441379311,77.70180979310346,76.9420488275862,74.16895848275863,71.05037365517241,70.22303834482759,70.23793793103448,0.1559542
72.13115075862069,78.17370731034484,79.91056910344828,78.38713337931036,73.8091699310345,70.34383462068965,70.2109932413793,70.22533793103447,0.15447050000000007
71.21745496551725,78.78604248275863,80.59202813793104,78.79116482758621,73.51967255172413,70.26278179310346,70.26869075862069,70.28290344827587,0.15293259999999992
74.46860455172416,77.31660193103448,78.35886668965519,77.46035806896552,74.20251006896551,70.8765644137931,70.25761703448276,70.27150344827587,0.1512818
75.70666565517243,76.9584071724138,77.51488820689654,76.8244627586207,74.330404,71.35203227586207,70.24712613793105,70.26050344827587,0.14970889999999992
75.69652668965519,76.60076937931035,76.94900710344828,76.39752896551725,74.45867668965519,71.75815089655173,70.3757319310345,70.25010344827587,0.148195
75.89457468965517,76.66008082758621,76.93894820689655,76.38739186206898,74.51798386206897,71.8177151724138,70.43537220689655,70.24010344827587,0.14673299999999997
75.95413862068966,77.20549268965517,77.69216689655173,76.86320468965516,74.43917062068967,71.39221848275862,70.2873388275862,70.23050344827587,0.1453433
75.32109786206897,77.82024137931035,78.65377234482759,77.47807489655172,74.29120248275862,70.9669136551724,70.27840213793102,70.29086896551723,0.14399469999999995
73.37052282758621,79.05957848275862,80.58648331034483,78.64804827586207,73.79689172413794,70.33432855172416,70.27004827586207,70.28206896551724,0.14271049999999996
71.62905648275861,80.43758924137931,82.1029795862069,79.26329393103448,73.23380482758621,70.2567292413793,70.2616944137931,70.27366896551725,0.14142380000000013
74.88333993103448,78.35228606896551,79.3935791724138,77.94074703448277,74.13054593103448,70.66841186206896,70.25703179310345,70.26886896551724,0.14050089999999998
75.72327724137931,77.45944744827585,78.15406262068964,77.32512593103449,74.4856,71.23107213793104,70.26519137931034,70.27706896551724,0.141822
76.07842813793104,77.05196662068967,77.46925062068965,76.77903351724139,74.63281062068965,71.72495875862069,70.41225337931034,70.28566896551723,0.14316389999999996
75.53278737931034,76.22883613793103,76.57679696551725,76.02510593103449,74.36414496551724,71.73359255172414,70.42080151724137,70.29446896551724,0.18811570000000008
75.33363331034484,76.51565186206896,77.00232544827585,76.45091337931035,74.3042696551724,71.39586386206898,70.22167600000002,70.23450344827587,0.18933649999999994
74.64969282758621,76.87236137931033,77.63679951724139,76.94643724137931,74.17523944827586,70.91962855172414,70.23119551724139,70.24410344827587,0.1905730000000001
72.92500186206897,77.85403062068966,79.03511000000002,77.7202635862069,73.7690215172414,70.37423586206897,70.2411035862069,70.25430344827588,0.19184769999999995
69.46566531034482,79.11416110344827,80.91990462068965,78.70286372413794,73.15496013793104,70.24551420689656,70.25140020689656,70.26490344827587,0.1931615000000001
73.50105951724137,76.83532855172415,77.87778455172413,77.11815862068967,73.99883296551725,70.67292951724139,70.26208537931035,70.27610344827588,0.19433049999999993
74.20656834482757,75.87538096551724,76.64031703448276,76.36648372413792,74.28814096551724,71.37850924137932,70.27354765517242,70.28770344827588,0.19558060000000002
74.21836641379309,75.1238151724138,75.68076062068965,75.61518427586206,74.3002612413793,71.73753462068966,70.35475255172413,70.23053793103448,0.19681020000000002
74.16138331034483,74.78938427586208,75.20750206896552,75.21152827586207,74.24379475862068,71.95862896551725,70.5758312413793,70.24333793103447,0.1981281000000003
73.89695062068965,74.9417964137931,75.56834937931033,75.64184110344827,74.32677434482758,71.763436,70.3805912413793,70.25693793103447,0.19948940000000004
73.28529386206897,75.30314731034483,76.20785289655173,76.21196220689656,74.34097779310345,71.36057903448277,70.25528813793103,70.27113793103447,0.20088319999999993
71.70222082758622,75.94333075862069,77.33477193103448,76.991608,74.00864924137932,70.61059213793104,70.2005047586207,70.21657241379312,0.20225999999999997
66.74161537931036,77.48823475862069,79.78339862068965,78.537008,73.3989435862069,70.20888634482759,70.21585255172414,70.23257241379311,0.2037539000000001
71.59396931034483,75.2114444137931,76.53400944827588,76.60803848275862,74.18028979310346,70.92022193103449,70.23217172413794,70.2491724137931,0.20506340000000003
72.51430151724138,74.1862444137931,75.09188068965517,75.51378868965517,74.26762510344828,71.56335944827588,70.31901062068965,70.26697241379311,0.20642539999999995
72.67103572413794,73.57892193103449,74.20669179310346,74.69821682758621,74.07777268965518,71.9296755862069,70.54611186206898,70.21640689655173,0.2078248000000002
72.41231772413792,73.04205020689656,73.60034537931035,74.0927328275862,73.81952289655172,72.22760179310346,70.84392710344828,70.23640689655173,0.20924990000000007
72.1541527586207,73.1321804137931,73.82996758620689,74.4617768275862,73.97999006896553,71.97035034482758,70.6560695862069,70.25780689655173,0.21077139999999991
71.48016689655172,73.15427337931034,74.20031496551725,74.97175544827587,74.07224924137931,71.71425006896553,70.33028103448277,70.21084137931035,0.21229789999999987
70.11062682758622,73.59554344827586,75.13002379310345,75.83181793103448,74.16640220689655,71.11140358620689,70.21469172413794,70.23524137931035,0.21388240000000008
63.198340275862066,75.3621964137931,78.77826055172416,78.78412372413794,73.91402317241379,70.1614271724138,70.17039924137931,70.19187586206897,0.17954839999999997
69.81225413793105,73.1608695172414,74.97528448275862,76.0256907586207,74.4299231724138,71.30363158620689,70.19779213793103,70.22007586206897,0.18152110000000005
70.67707800000001,72.2144747586207,73.47126868965518,74.59337144827586,74.11179806896553,71.96077503448277,70.5760351724138,70.25027586206897,0.18367099999999995
70.98593779310345,71.68818537931035,72.59669751724138,73.64906703448275,73.65631006896552,72.20239862068965,70.8870611724138,70.21331034482759,0.1858460000000001
71.01911986206898,71.30354013793105,72.00339041379311,72.98644413793103,73.20309462068965,72.37697531034483,71.13145296551724,70.1791448275862,0.18812270000000014
70.4974439310345,71.13061848275862,72.04027303448277,73.16454813793104,73.38098468965516,72.20576510344827,70.96010889655173,70.21794482758621,0.19055389999999997
69.51019648275862,70.82106537931035,72.01098427586206,73.485464,73.56285172413794,72.0380084137931,70.72213062068967,70.19037931034484,0.1930891
67.69396386206897,70.44551724137932,72.4048024137931,74.36993062068966,73.95843296551725,71.66431448275863,70.34796979310345,70.16681379310344,0.1957165
61.27188551724139,70.63283255172415,74.55200379310345,76.86895048275862,74.42922924137932,70.73505917241378,70.18789372413792,70.21801379310344,0.1985898999999999
66.27207179310345,69.2940223448276,71.59878075862069,73.98741668965518,73.78616137931034,71.6301808275862,70.31319924137932,70.20484827586208,0.20099939999999994
67.72788524137931,68.84070096551724,70.32811268965519,72.36772413793103,73.0080031724138,71.9724271724138,70.7951831724138,70.19788275862068,0.20358100000000004
68.09264455172413,68.48501793103449,69.51149068965518,71.24449406896552,72.16599268965518,71.97176455172414,71.0749331724138,70.13544827586207,0.20626080000000008
68.14348068965518,68.19267613793103,68.93978289655172,70.47829365517242,71.40184855172414,71.76919379310345,71.2239403448276,70.26472413793104,0.20907130000000002
67.22050406896552,67.382536,68.31327089655173,70.09375475862069,71.2780895172414,71.64767586206897,71.10271944827586,70.25007586206895,0.21206259999999996
65.88502475862069,66.40629434482757,67.72552165517243,70.02247503448275,71.30949503448275,71.60912937931035,70.99412648275863,70.26282068965517,0.21519110000000014
63.531219517241375,65.0188587586207,67.16460482758622,70.37559944827585,71.77855544827587,71.72770013793104,70.9010755862069,70.21470344827587,0.21849060000000012
56.89435055172414,62.71198124137932,67.22752696551724,72.32503710344828,73.46870013793104,71.86680013793104,70.58141034482759,70.17968965517242,0.22206440000000002
60.48879131034483,62.484990068965516,65.22727986206897,69.4013023448276,71.37183296551724,71.74884055172413,71.0644664137931,70.28462068965518,0.2251213
63.745579793103445,64.24851972413794,65.77232413793104,68.5911867586207,70.3035932413793,71.18243006896552,70.9218703448276,70.36024827586208,0.22351730000000003
65.67365255172415,65.75179337931034,66.7362344137931,68.79320551724139,70.20434262068966,71.10020827586207,70.98034013793104,70.38715862068966,0.22012259999999995
66.98103565517242,66.87554372413794,67.56239124137932,69.12922234482758,70.28295048275862,71.11208593103449,70.99082620689656,70.37420000000002,0.2168369
67.49255013793103,67.53441296551725,68.36766344827588,70.0579764137931,71.12440855172413,71.49450068965517,70.95002586206897,70.32366896551724,0.19367560000000003
67.4122515862069,67.86781737931035,69.06463551724138,71.01980993103447,71.94331475862069,71.67980386206898,70.85327648275863,70.21127586206896,0.19008029999999995
65.99405731034483,75.48880248275863,78.4850748275862,78.21231310344828,73.76150993103448,70.35777131034483,70.22712537931035,70.24844137931035,0.17840179999999994
67.45472731034484,75.46336772413794,78.11062937931034,77.97707020689656,73.94530220689656,70.33359668965518,70.20264662068966,70.22304137931035,0.17625229999999992
68.66546234482759,75.64854262068967,78.01670289655173,77.81323324137931,73.99135282758623,70.45003917241381,70.17972206896552,70.19944137931034,0.17417069999999993
69.30625586206897,75.69615779310344,77.99379096551725,77.79033089655172,74.10845213793104,70.49847544827585,70.22790006896552,70.24700689655172,0.17218279999999997
70.03836365517242,75.95364,78.11160420689656,77.76874262068965,74.15734344827587,70.617604,70.20788965517242,70.22640689655172,0.17021880000000003
70.50711206896553,76.00366868965517,77.95243772413795,77.60959875862069,74.2075604137931,70.59880151724138,70.18904489655174,70.20680689655173,0.16827759999999997
71.11563496551724,76.05481131034483,77.86391324137931,77.52110993103449,74.18919062068966,70.72023241379311,70.24071986206897,70.2581724137931,0.16640130000000006
71.5864111724138,76.10688220689656,77.77650641379311,77.43374744827587,74.2414907586207,70.77308151724138,70.22401213793104,70.24097241379312,0.1645469
72.05718737931035,76.15988137931035,77.6902172413793,77.3473235862069,74.22520413793104,70.82688993103449,70.20808151724138,70.22457241379311,0.1627441
72.32032965517242,75.86638206896552,77.18789965517243,76.84485393103449,74.00126344827586,70.7423835862069,70.26267062068965,70.27853793103448,0.2015669
72.79258062068966,76.06009710344829,77.1729975862069,76.76049503448276,73.98668124137932,70.79772689655174,70.24848848275862,70.26393793103448,0.20020919999999998
73.05701331034483,76.11569544827587,77.22836496551724,76.81575668965517,73.97285655172413,70.78429655172414,70.23488917241379,70.25013793103447,0.19886240000000013
73.25266482758622,76.24118758620689,77.2842911724138,76.80224055172414,74.02913365517242,70.84098289655174,70.22206696551723,70.23693793103448,0.19754100000000002
73.37935082758621,76.29808551724138,77.27143813793104,76.85881627586208,74.08597889655172,70.8288955862069,70.21002186206896,70.22453793103448,0.19623620000000003
73.7147768275862,76.42487724137932,77.39800634482759,76.91595517241379,74.14358165517243,70.95627420689657,70.26791365517242,70.28190344827587,0.19499040000000004
74.05112455172414,76.55204027586207,77.45579531034484,76.8347875862069,74.13221889655173,70.94514620689657,70.25683993103449,70.27050344827587,0.19369489999999998
74.31795372413792,76.61042344827587,77.44461875862069,76.82371186206898,74.19076855172413,71.00413489655172,70.2461547586207,70.25970344827587,0.19243730000000012
74.58533593103448,76.6693635862069,77.50333910344827,76.8130115862069,74.18035268965517,70.99396620689654,70.23605241379312,70.24930344827587,0.19120660000000012
74.78375262068967,76.79801186206898,77.49309393103448,76.80287448275863,74.17050496551724,70.98437310344828,70.22653289655173,70.23930344827588,0.18996760000000004
74.8436852413793,76.78835779310346,77.4834075862069,76.79311282758621,74.23038027586206,71.04451296551724,70.21720765517243,70.22990344827588,0.1887628000000001
74.9733207586207,76.91774868965518,77.61258365517243,76.85306758620689,74.29044496551724,71.10503655172414,70.27781931034482,70.29006896551724,0.1876093999999999
75.10332496551725,76.97835972413793,77.60364241379311,76.8440568275862,74.28173351724138,71.09659462068966,70.2692711724138,70.28146896551723,0.1864166999999999
75.30303206896552,77.1084932413793,77.66441179310344,76.83542151724137,74.2734008275862,71.15769379310345,70.2611115862069,70.27306896551724,0.1852519000000001
75.29952951724138,76.96610648275862,77.59134820689657,76.83185475862068,74.33914689655172,71.15443213793104,70.25780889655172,70.26946896551723,0.18476599999999999
75.30764068965517,76.83597296551724,77.39190268965518,76.70162041379311,74.3474795862069,71.2318395862069,70.26577420689655,70.27766896551724,0.18591920000000015
75.10811793103449,76.56716579310346,77.12330537931035,76.57176151724138,74.3560016551724,71.30943889655173,70.27412806896551,70.28626896551724,0.1870804
74.97829806896553,76.29891558620689,76.92423241379312,76.44209034482759,74.36509186206897,71.45696303448277,70.28287048275861,70.29526896551724,0.18826840000000006
74.91818110344828,76.23886151724138,76.7950563448276,76.45166427586207,74.44371572413795,71.46617241379312,70.22264737931036,70.23530344827587,0.1894627000000001
74.78909862068966,76.04050510344828,76.5969147586207,76.18406206896552,74.3842191724138,71.54492289655172,70.30132668965517,70.24490344827588,0.19066049999999984
74.937906,76.12023862068966,76.81536041379312,76.54146717241379,74.67201213793103,71.76333117241379,70.31142903448276,70.25530344827587,0.1489937
74.94841365517242,75.99214731034483,76.61815020689656,76.41367324137933,74.6828067586207,71.84304096551725,70.39107972413794,70.26590344827588,0.15049220000000002
74.88995579310344,75.93394979310345,76.55998868965517,76.28625475862069,74.69398013793104,71.92351820689656,70.47150751724138,70.27710344827587,0.15202459999999995
74.623864,75.59877627586206,76.22484744827585,76.08987075862069,74.636188,71.93502993103449,70.48277551724138,70.28870344827587,0.15357610000000005
74.49699365517243,75.40264772413794,76.0289411724138,75.96339089655173,74.64868703448276,72.01646648275863,70.49482062068965,70.23153793103448,0.15515259999999995
74.37086068965517,75.20726179310346,75.76425565517242,75.76813324137932,74.52268689655173,72.02912937931035,70.57680262068966,70.24453793103447,0.1567559
